https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume XRP
1568592000,2019-09-16 00:00:00,XRP/USD,0.2611,0.264,0.2573,0.2625,2314223.52,8863651.22
1568505600,2019-09-15 00:00:00,XRP/USD,0.2625,0.265,0.2591,0.2611,1698478.15,6484398.46
1568419200,2019-09-14 00:00:00,XRP/USD,0.2561,0.266,0.2546,0.2625,3455767.47,13170249.45
1568332800,2019-09-13 00:00:00,XRP/USD,0.2551,0.2567,0.2526,0.2561,1724637.04,6769959.19
1568246400,2019-09-12 00:00:00,XRP/USD,0.2557,0.2574,0.2516,0.2551,1827945.96,7194138.64
1568160000,2019-09-11 00:00:00,XRP/USD,0.2587,0.2614,0.2511,0.2557,2184184.15,8583816.52
1568073600,2019-09-10 00:00:00,XRP/USD,0.2592,0.2642,0.254,0.2587,1382874.09,5340190.5
1567987200,2019-09-09 00:00:00,XRP/USD,0.263,0.2656,0.2574,0.2592,2496078.46,9559529.93
1567900800,2019-09-08 00:00:00,XRP/USD,0.2609,0.267,0.2566,0.263,2537216.33,9678086.83
1567814400,2019-09-07 00:00:00,XRP/USD,0.2518,0.264,0.2505,0.2609,2427206.57,9383510.49
1567728000,2019-09-06 00:00:00,XRP/USD,0.2566,0.2596,0.2475,0.2518,2746599.55,10817948.74
1567641600,2019-09-05 00:00:00,XRP/USD,0.2591,0.2601,0.254,0.2566,2930756.61,11420510.83
1567555200,2019-09-04 00:00:00,XRP/USD,0.2635,0.2635,0.257,0.2591,3319280.86,12740465.54
1567468800,2019-09-03 00:00:00,XRP/USD,0.2616,0.2673,0.2586,0.2635,2716072.52,10327813.61
1567382400,2019-09-02 00:00:00,XRP/USD,0.257,0.2648,0.2537,0.2616,3520427.68,13569842.71
1567296000,2019-09-01 00:00:00,XRP/USD,0.2586,0.2597,0.2512,0.257,2087274.63,8164411.49
1567209600,2019-08-31 00:00:00,XRP/USD,0.256,0.261,0.2536,0.2586,1589028.79,6178355.67
1567123200,2019-08-30 00:00:00,XRP/USD,0.2573,0.2578,0.2533,0.256,2089076.44,8176799.25
1567036800,2019-08-29 00:00:00,XRP/USD,0.2566,0.2631,0.2481,0.2573,3940958.46,15471704.77
1566950400,2019-08-28 00:00:00,XRP/USD,0.2697,0.2698,0.245,0.2566,4799977.26,18763374.62
1566864000,2019-08-27 00:00:00,XRP/USD,0.2704,0.2707,0.2633,0.2697,2621270.75,9787831.36
1566777600,2019-08-26 00:00:00,XRP/USD,0.2697,0.2807,0.2675,0.2704,3421353.71,12551707.89
1566691200,2019-08-25 00:00:00,XRP/USD,0.2721,0.2768,0.2658,0.2697,3311449.5,12199955.2
1566604800,2019-08-24 00:00:00,XRP/USD,0.2774,0.2782,0.2638,0.2721,2713961.65,10024083.66
1566518400,2019-08-23 00:00:00,XRP/USD,0.2711,0.2787,0.2678,0.2774,2782179.79,10155950.59
1566432000,2019-08-22 00:00:00,XRP/USD,0.2664,0.2745,0.2606,0.2711,3017199.07,11220811.31
1566345600,2019-08-21 00:00:00,XRP/USD,0.2747,0.275,0.2584,0.2664,3660525.89,13809691.96
1566259200,2019-08-20 00:00:00,XRP/USD,0.2824,0.283,0.2702,0.2747,3230092.27,11726988.94
1566172800,2019-08-19 00:00:00,XRP/USD,0.2841,0.2916,0.276,0.2824,7292938.99,25676851.43
1566086400,2019-08-18 00:00:00,XRP/USD,0.2657,0.2935,0.2641,0.2841,9816463.11,34788133.99
1566000000,2019-08-17 00:00:00,XRP/USD,0.2612,0.2704,0.2588,0.2657,5198210.42,19699456.02
1565913600,2019-08-16 00:00:00,XRP/USD,0.2647,0.2657,0.2551,0.2612,4304282.76,16511090.67
1565827200,2019-08-15 00:00:00,XRP/USD,0.2639,0.2692,0.2492,0.2647,8729115.54,33388884.49
1565740800,2019-08-14 00:00:00,XRP/USD,0.298,0.299,0.2365,0.2639,21376740.84,82132223.83
1565654400,2019-08-13 00:00:00,XRP/USD,0.3008,0.3013,0.293,0.298,2705688.06,9117807.67
1565568000,2019-08-12 00:00:00,XRP/USD,0.3034,0.3056,0.298,0.3008,1265152.67,4200437.69
1565481600,2019-08-11 00:00:00,XRP/USD,0.2994,0.3067,0.2955,0.3034,2271936.66,7524411.04
1565395200,2019-08-10 00:00:00,XRP/USD,0.2972,0.3063,0.2911,0.2994,4122890.75,13810526.0
1565308800,2019-08-09 00:00:00,XRP/USD,0.3091,0.3102,0.2902,0.2972,4379217.19,14671774.57
1565222400,2019-08-08 00:00:00,XRP/USD,0.3118,0.3123,0.3051,0.3091,2708962.74,8779004.56
1565136000,2019-08-07 00:00:00,XRP/USD,0.3115,0.3161,0.3058,0.3118,3322178.81,10679392.66
1565049600,2019-08-06 00:00:00,XRP/USD,0.3224,0.3249,0.3075,0.3115,4987502.62,15740529.3
1564963200,2019-08-05 00:00:00,XRP/USD,0.3192,0.332,0.3192,0.3224,5752826.68,17710738.72
1564876800,2019-08-04 00:00:00,XRP/USD,0.316,0.3234,0.3124,0.3192,3898924.96,12238392.52
1564790400,2019-08-03 00:00:00,XRP/USD,0.311,0.3177,0.3107,0.316,2343536.66,7440465.37
1564704000,2019-08-02 00:00:00,XRP/USD,0.3163,0.3182,0.3087,0.311,2119086.57,6771920.3
1564617600,2019-08-01 00:00:00,XRP/USD,0.32,0.32,0.3125,0.3163,1906827.54,6060046.96
1564531200,2019-07-31 00:00:00,XRP/USD,0.3186,0.3238,0.3154,0.32,3015223.17,9444387.96
1564444800,2019-07-30 00:00:00,XRP/USD,0.3099,0.3218,0.3061,0.3186,2714880.18,8582088.81
1564358400,2019-07-29 00:00:00,XRP/USD,0.3114,0.3143,0.3054,0.3099,1930235.08,6234195.49
1564272000,2019-07-28 00:00:00,XRP/USD,0.3095,0.315,0.2988,0.3114,3483231.04,11332016.31
1564185600,2019-07-27 00:00:00,XRP/USD,0.3234,0.3284,0.304,0.3095,5782446.72,18449677.69
1564099200,2019-07-26 00:00:00,XRP/USD,0.3136,0.3253,0.3075,0.3234,3199493.56,10094749.96
1564012800,2019-07-25 00:00:00,XRP/USD,0.3157,0.324,0.3117,0.3136,3707686.08,11691250.49
1563926400,2019-07-24 00:00:00,XRP/USD,0.308,0.3186,0.3026,0.3157,4094059.68,13175586.34
1563840000,2019-07-23 00:00:00,XRP/USD,0.3208,0.3208,0.3057,0.308,4933831.19,15790242.61
1563753600,2019-07-22 00:00:00,XRP/USD,0.3304,0.3321,0.3145,0.3208,4886055.44,15176893.36
1563667200,2019-07-21 00:00:00,XRP/USD,0.3328,0.335,0.3197,0.3304,5310787.24,16228292.36
1563580800,2019-07-20 00:00:00,XRP/USD,0.3194,0.341,0.3182,0.3328,6968303.21,21063668.79
1563494400,2019-07-19 00:00:00,XRP/USD,0.3203,0.3224,0.31,0.3194,5689954.92,17956314.34
1563408000,2019-07-18 00:00:00,XRP/USD,0.3107,0.3262,0.3025,0.3203,7090857.23,22385558.15
1563321600,2019-07-17 00:00:00,XRP/USD,0.2944,0.3232,0.2916,0.3107,12651383.86,41249002.57
1563235200,2019-07-16 00:00:00,XRP/USD,0.3122,0.3188,0.2825,0.2944,11085017.52,36932668.79
1563148800,2019-07-15 00:00:00,XRP/USD,0.3042,0.3228,0.2943,0.3122,12177311.08,39144135.53
1563062400,2019-07-14 00:00:00,XRP/USD,0.3309,0.3343,0.2982,0.3042,10247085.98,32594407.82
1562976000,2019-07-13 00:00:00,XRP/USD,0.3434,0.3441,0.323,0.3309,7238891.01,21737597.37
1562889600,2019-07-12 00:00:00,XRP/USD,0.3288,0.3502,0.32,0.3434,10261893.57,30346734.28
1562803200,2019-07-11 00:00:00,XRP/USD,0.361,0.3628,0.316,0.3288,13692720.18,41457181.87
1562716800,2019-07-10 00:00:00,XRP/USD,0.3944,0.3987,0.3442,0.361,18521323.81,50699344.77
1562630400,2019-07-09 00:00:00,XRP/USD,0.403,0.4083,0.3896,0.3944,7428340.08,18701444.7
1562544000,2019-07-08 00:00:00,XRP/USD,0.3988,0.405,0.3933,0.403,4606745.02,11533259.65
1562457600,2019-07-07 00:00:00,XRP/USD,0.3916,0.4017,0.3882,0.3988,5271431.63,13335587.45
1562371200,2019-07-06 00:00:00,XRP/USD,0.3795,0.4111,0.3794,0.3916,7647670.07,19299386.05
1562284800,2019-07-05 00:00:00,XRP/USD,0.3879,0.3892,0.374,0.3795,6207349.83,16280701.47
1562198400,2019-07-04 00:00:00,XRP/USD,0.4054,0.4066,0.3857,0.3879,5064558.14,12812490.67
1562112000,2019-07-03 00:00:00,XRP/USD,0.3999,0.4075,0.396,0.4054,6090411.67,15156796.13
1562025600,2019-07-02 00:00:00,XRP/USD,0.4081,0.4119,0.3841,0.3999,10402737.03,26293903.58
1561939200,2019-07-01 00:00:00,XRP/USD,0.3943,0.4197,0.3901,0.4081,10252729.35,25440723.42
1561852800,2019-06-30 00:00:00,XRP/USD,0.4261,0.4287,0.393,0.3943,10377260.49,25399058.59
1561766400,2019-06-29 00:00:00,XRP/USD,0.4236,0.4294,0.401,0.4261,11882742.28,28469424.97
1561680000,2019-06-28 00:00:00,XRP/USD,0.4059,0.4238,0.3987,0.4236,11044884.77,26910411.25
1561593600,2019-06-27 00:00:00,XRP/USD,0.4593,0.4643,0.39,0.4059,43155468.83,102508487.36
1561507200,2019-06-26 00:00:00,XRP/USD,0.4657,0.4934,0.4437,0.4593,33472145.18,71182605.29
1561420800,2019-06-25 00:00:00,XRP/USD,0.474,0.4778,0.4521,0.4657,18074285.4,38802431.99
1561334400,2019-06-24 00:00:00,XRP/USD,0.4709,0.4763,0.4463,0.474,21210751.63,46067912.43
1561248000,2019-06-23 00:00:00,XRP/USD,0.478,0.4933,0.4651,0.4709,28210234.47,58784008.14
1561161600,2019-06-22 00:00:00,XRP/USD,0.4461,0.51,0.4432,0.478,53805529.12,113291768.31
1561075200,2019-06-21 00:00:00,XRP/USD,0.4315,0.4512,0.4313,0.4461,14297664.23,32366100.25
1560988800,2019-06-20 00:00:00,XRP/USD,0.4364,0.4378,0.4212,0.4315,8952013.58,20868545.27
1560902400,2019-06-19 00:00:00,XRP/USD,0.4272,0.4398,0.425,0.4364,11758551.83,27157841.23
1560816000,2019-06-18 00:00:00,XRP/USD,0.4489,0.457,0.4187,0.4272,27040140.06,61871298.09
1560729600,2019-06-17 00:00:00,XRP/USD,0.4284,0.4636,0.426,0.4489,22450592.74,50760112.41
1560643200,2019-06-16 00:00:00,XRP/USD,0.4116,0.444,0.4079,0.4284,21904475.04,51590962.42
1560556800,2019-06-15 00:00:00,XRP/USD,0.4036,0.415,0.401,0.4116,9795679.93,23982869.52
1560470400,2019-06-14 00:00:00,XRP/USD,0.3996,0.4049,0.3916,0.4036,8330747.02,20945022.79
1560384000,2019-06-13 00:00:00,XRP/USD,0.403,0.4107,0.3967,0.3996,5812426.11,14419838.43
1560297600,2019-06-12 00:00:00,XRP/USD,0.3932,0.4043,0.389,0.403,7832031.86,19716845.14
1560211200,2019-06-11 00:00:00,XRP/USD,0.4017,0.4037,0.3835,0.3932,7843675.53,19993650.08
1560124800,2019-06-10 00:00:00,XRP/USD,0.3852,0.4047,0.3801,0.4017,9300975.01,23678502.75
1560038400,2019-06-09 00:00:00,XRP/USD,0.4085,0.4119,0.3699,0.3852,10317696.7,26571626.31
1559952000,2019-06-08 00:00:00,XRP/USD,0.4205,0.4237,0.4045,0.4085,5398025.31,13077704.87
1559865600,2019-06-07 00:00:00,XRP/USD,0.4204,0.4332,0.4147,0.4205,11195659.78,26448088.99
1559779200,2019-06-06 00:00:00,XRP/USD,0.4007,0.4282,0.3912,0.4204,12170053.52,29557086.9
1559692800,2019-06-05 00:00:00,XRP/USD,0.3991,0.4073,0.3883,0.4007,7886613.96,19726209.24
1559606400,2019-06-04 00:00:00,XRP/USD,0.4168,0.4179,0.3838,0.3991,21270924.66,52625042.14
1559520000,2019-06-03 00:00:00,XRP/USD,0.4446,0.4658,0.4158,0.4168,24386476.19,55146411.75
1559433600,2019-06-02 00:00:00,XRP/USD,0.4287,0.4475,0.4275,0.4446,11747637.6,26730642.46
1559347200,2019-06-01 00:00:00,XRP/USD,0.4376,0.4409,0.4178,0.4287,11925116.9,27654652.7
1559260800,2019-05-31 00:00:00,XRP/USD,0.4187,0.4391,0.407,0.4376,11330573.96,26828512.84
1559174400,2019-05-30 00:00:00,XRP/USD,0.4451,0.4748,0.4,0.4187,42192344.52,94584428.68
1559088000,2019-05-29 00:00:00,XRP/USD,0.449,0.4588,0.4238,0.4451,22385178.45,50372509.31
1559001600,2019-05-28 00:00:00,XRP/USD,0.4358,0.4622,0.4184,0.449,26133592.96,59328116.96
1558915200,2019-05-27 00:00:00,XRP/USD,0.4092,0.4489,0.4084,0.4358,22435741.18,52892963.32
1558828800,2019-05-26 00:00:00,XRP/USD,0.386,0.4183,0.376,0.4092,11265674.5,28433035.27
1558742400,2019-05-25 00:00:00,XRP/USD,0.3838,0.3954,0.3814,0.386,4775449.09,12333941.59
1558656000,2019-05-24 00:00:00,XRP/USD,0.3803,0.3956,0.372,0.3838,11134107.98,28790922.47
1558569600,2019-05-23 00:00:00,XRP/USD,0.3713,0.384,0.3593,0.3803,7300523.43,19664205.78
1558483200,2019-05-22 00:00:00,XRP/USD,0.3965,0.4127,0.3662,0.3713,14742247.2,38006475.58
1558396800,2019-05-21 00:00:00,XRP/USD,0.3992,0.409,0.3885,0.3965,9279536.93,23363017.98
1558310400,2019-05-20 00:00:00,XRP/USD,0.418,0.418,0.3801,0.3992,15933232.55,40161618.96
1558224000,2019-05-19 00:00:00,XRP/USD,0.3718,0.4293,0.3701,0.418,22981926.6,56881773.07
1558137600,2019-05-18 00:00:00,XRP/USD,0.3919,0.397,0.3642,0.3718,10281877.82,27204139.85
1558051200,2019-05-17 00:00:00,XRP/USD,0.4181,0.4227,0.3623,0.3919,29139788.7,76174680.48
1557964800,2019-05-16 00:00:00,XRP/USD,0.4551,0.4787,0.3954,0.4181,45660314.25,105736487.36
1557878400,2019-05-15 00:00:00,XRP/USD,0.4054,0.4649,0.4047,0.4551,46873681.52,108659868.17
1557792000,2019-05-14 00:00:00,XRP/USD,0.3227,0.4199,0.3207,0.4054,72004653.87,187050173.83
1557705600,2019-05-13 00:00:00,XRP/USD,0.311,0.329,0.308,0.3227,10189790.26,31596529.47
1557619200,2019-05-12 00:00:00,XRP/USD,0.3183,0.327,0.3068,0.311,9712750.56,30816452.28
1557532800,2019-05-11 00:00:00,XRP/USD,0.3015,0.3382,0.2971,0.3183,14984751.25,47028828.54
1557446400,2019-05-10 00:00:00,XRP/USD,0.2991,0.3058,0.2942,0.3015,3551071.7,11815329.83
1557360000,2019-05-09 00:00:00,XRP/USD,0.3103,0.3124,0.297,0.2991,3331919.78,10964990.35
1557273600,2019-05-08 00:00:00,XRP/USD,0.3118,0.3142,0.3075,0.3103,2459320.1,7912131.65
1557187200,2019-05-07 00:00:00,XRP/USD,0.3179,0.323,0.311,0.3118,2990327.93,9418195.78
1557100800,2019-05-06 00:00:00,XRP/USD,0.3144,0.3234,0.3093,0.3179,2851388.5,9002517.04
1557014400,2019-05-05 00:00:00,XRP/USD,0.3171,0.3196,0.3122,0.3144,1453144.37,4611692.99
1556928000,2019-05-04 00:00:00,XRP/USD,0.3213,0.3327,0.3109,0.3171,4351556.02,13607007.68
1556841600,2019-05-03 00:00:00,XRP/USD,0.3155,0.3267,0.3123,0.3213,5139854.22,16047163.8
1556755200,2019-05-02 00:00:00,XRP/USD,0.3172,0.322,0.3139,0.3155,3607323.23,11323684.83
1556668800,2019-05-01 00:00:00,XRP/USD,0.3249,0.327,0.3137,0.3172,3490287.73,10951139.03
1556582400,2019-04-30 00:00:00,XRP/USD,0.3071,0.328,0.3053,0.3249,6534109.76,20461955.62
1556496000,2019-04-29 00:00:00,XRP/USD,0.3093,0.3126,0.2989,0.3071,4471355.93,14619702.53
1556409600,2019-04-28 00:00:00,XRP/USD,0.3058,0.314,0.304,0.3093,3250245.52,10525797.92
1556323200,2019-04-27 00:00:00,XRP/USD,0.3092,0.311,0.3026,0.3058,2483290.53,8118878.78
1556236800,2019-04-26 00:00:00,XRP/USD,0.291,0.3115,0.288,0.3092,9218323.63,30617972.67
1556150400,2019-04-25 00:00:00,XRP/USD,0.3029,0.3092,0.2825,0.291,8413050.19,28362686.75
1556064000,2019-04-24 00:00:00,XRP/USD,0.3214,0.3229,0.2897,0.3029,14579474.23,48086781.22
1555977600,2019-04-23 00:00:00,XRP/USD,0.3255,0.3313,0.321,0.3214,5190733.84,15874187.9
1555891200,2019-04-22 00:00:00,XRP/USD,0.3236,0.3343,0.3209,0.3255,4802060.59,14685084.32
1555804800,2019-04-21 00:00:00,XRP/USD,0.3298,0.3316,0.3186,0.3236,4382864.51,13525877.64
1555718400,2019-04-20 00:00:00,XRP/USD,0.3337,0.3369,0.3245,0.3298,3475836.57,10504366.72
1555632000,2019-04-19 00:00:00,XRP/USD,0.3391,0.3391,0.329,0.3337,3693401.28,11089234.51
1555545600,2019-04-18 00:00:00,XRP/USD,0.3381,0.3499,0.336,0.3391,6127153.32,17927932.99
1555459200,2019-04-17 00:00:00,XRP/USD,0.3278,0.3447,0.323,0.3381,13348856.71,39923778.71
1555372800,2019-04-16 00:00:00,XRP/USD,0.32,0.329,0.3173,0.3278,3728595.46,11570016.02
1555286400,2019-04-15 00:00:00,XRP/USD,0.3316,0.3353,0.3123,0.32,6275491.44,19432742.56
1555200000,2019-04-14 00:00:00,XRP/USD,0.3286,0.3341,0.3245,0.3316,2514018.2,7652963.79
1555113600,2019-04-13 00:00:00,XRP/USD,0.3276,0.3395,0.324,0.3286,4178629.77,12642649.75
1555027200,2019-04-12 00:00:00,XRP/USD,0.3298,0.3324,0.318,0.3276,5265721.08,16173388.93
1554940800,2019-04-11 00:00:00,XRP/USD,0.3534,0.3539,0.3226,0.3298,10853560.66,32504633.2
1554854400,2019-04-10 00:00:00,XRP/USD,0.3521,0.363,0.3401,0.3534,11863261.38,33333446.31
1554768000,2019-04-09 00:00:00,XRP/USD,0.3607,0.3611,0.3503,0.3521,4324765.05,12199474.81
1554681600,2019-04-08 00:00:00,XRP/USD,0.3667,0.3744,0.3499,0.3607,10384543.45,28705248.37
1554595200,2019-04-07 00:00:00,XRP/USD,0.3562,0.371,0.3547,0.3667,8859270.61,24385492.03
1554508800,2019-04-06 00:00:00,XRP/USD,0.3664,0.3685,0.3516,0.3562,13132229.82,36495794.52
1554422400,2019-04-05 00:00:00,XRP/USD,0.333,0.3835,0.333,0.3664,27958801.5,76028798.58
1554336000,2019-04-04 00:00:00,XRP/USD,0.3427,0.3515,0.3276,0.333,13837202.14,40850912.58
1554249600,2019-04-03 00:00:00,XRP/USD,0.3554,0.375,0.3283,0.3427,35121110.19,97930535.86
1554163200,2019-04-02 00:00:00,XRP/USD,0.3172,0.3623,0.3159,0.3554,26899825.64,79166297.29
1554076800,2019-04-01 00:00:00,XRP/USD,0.314,0.3192,0.3122,0.3172,3481985.73,11007187.23
1553990400,2019-03-31 00:00:00,XRP/USD,0.3163,0.3165,0.311,0.314,3232679.08,10310391.42
1553904000,2019-03-30 00:00:00,XRP/USD,0.3134,0.3239,0.3125,0.3163,6251142.28,19701137.89
1553817600,2019-03-29 00:00:00,XRP/USD,0.3114,0.3158,0.3091,0.3134,5153699.83,16493011.55
1553731200,2019-03-28 00:00:00,XRP/USD,0.3146,0.3148,0.3089,0.3114,2799212.13,8987454.08
1553644800,2019-03-27 00:00:00,XRP/USD,0.307,0.316,0.3044,0.3146,5048591.73,16228152.21
1553558400,2019-03-26 00:00:00,XRP/USD,0.3059,0.307,0.2985,0.307,3851355.71,12725731.17
1553472000,2019-03-25 00:00:00,XRP/USD,0.3117,0.3124,0.3031,0.3059,2990021.78,9725971.36
1553385600,2019-03-24 00:00:00,XRP/USD,0.316,0.316,0.3074,0.3117,3122812.09,10023498.39
1553299200,2019-03-23 00:00:00,XRP/USD,0.315,0.3175,0.3134,0.316,1349674.1,4278483.57
1553212800,2019-03-22 00:00:00,XRP/USD,0.315,0.3175,0.3118,0.315,2254372.89,7160905.44
1553126400,2019-03-21 00:00:00,XRP/USD,0.3249,0.326,0.3082,0.315,5453763.11,17234018.12
1553040000,2019-03-20 00:00:00,XRP/USD,0.3231,0.3294,0.3177,0.3249,4862735.18,15067582.53
1552953600,2019-03-19 00:00:00,XRP/USD,0.3216,0.3238,0.3194,0.3231,1979728.08,6157474.21
1552867200,2019-03-18 00:00:00,XRP/USD,0.3226,0.3267,0.3184,0.3216,4617630.98,14355989.5
1552780800,2019-03-17 00:00:00,XRP/USD,0.3255,0.3259,0.321,0.3226,2496814.32,7736675.79
1552694400,2019-03-16 00:00:00,XRP/USD,0.3211,0.3298,0.3204,0.3255,5924842.55,18196577.8
1552608000,2019-03-15 00:00:00,XRP/USD,0.3173,0.3241,0.3166,0.3211,4328153.23,13507078.73
1552521600,2019-03-14 00:00:00,XRP/USD,0.3201,0.323,0.2952,0.3173,7153033.92,22807989.95
1552435200,2019-03-13 00:00:00,XRP/USD,0.3166,0.3327,0.3134,0.3201,8401678.06,26027415.97
1552348800,2019-03-12 00:00:00,XRP/USD,0.3165,0.3178,0.3113,0.3166,3422940.77,10870424.76
1552262400,2019-03-11 00:00:00,XRP/USD,0.3192,0.3208,0.3128,0.3165,5626905.13,17766307.4
1552176000,2019-03-10 00:00:00,XRP/USD,0.3202,0.3245,0.3145,0.3192,3566999.5,11171630.03
1552089600,2019-03-09 00:00:00,XRP/USD,0.3144,0.3249,0.3129,0.3202,4232386.88,13228370.28
1552003200,2019-03-08 00:00:00,XRP/USD,0.3202,0.3232,0.3101,0.3144,4946332.84,15614768.44
1551916800,2019-03-07 00:00:00,XRP/USD,0.3236,0.3268,0.3192,0.3202,3690464.82,11441918.83
1551830400,2019-03-06 00:00:00,XRP/USD,0.3227,0.3295,0.3168,0.3236,6314911.94,19592552.35
1551744000,2019-03-05 00:00:00,XRP/USD,0.3091,0.3256,0.3072,0.3227,5941884.43,18661258.94
1551657600,2019-03-04 00:00:00,XRP/USD,0.3176,0.3191,0.3046,0.3091,5332194.6,17179346.6
1551571200,2019-03-03 00:00:00,XRP/USD,0.3214,0.323,0.314,0.3176,3547904.83,11134463.89
1551484800,2019-03-02 00:00:00,XRP/USD,0.3233,0.3252,0.3168,0.3214,4202601.54,13111793.4
1551398400,2019-03-01 00:00:00,XRP/USD,0.3208,0.3319,0.3187,0.3233,6626507.29,20320289.54
1551312000,2019-02-28 00:00:00,XRP/USD,0.3177,0.3253,0.3141,0.3208,7794763.64,24406663.57
1551225600,2019-02-27 00:00:00,XRP/USD,0.3237,0.3272,0.3056,0.3177,9249649.81,29205568.25
1551139200,2019-02-26 00:00:00,XRP/USD,0.3353,0.3428,0.3202,0.3237,10318772.79,31466062.86
1551052800,2019-02-25 00:00:00,XRP/USD,0.304,0.3474,0.3037,0.3353,17542919.51,53244585.21
1550966400,2019-02-24 00:00:00,XRP/USD,0.3405,0.3518,0.2995,0.304,19782221.6,61154947.89
1550880000,2019-02-23 00:00:00,XRP/USD,0.3284,0.3429,0.324,0.3405,8814482.37,26342161.72
1550793600,2019-02-22 00:00:00,XRP/USD,0.3265,0.3311,0.3202,0.3284,7513106.73,23003110.1
1550707200,2019-02-21 00:00:00,XRP/USD,0.3377,0.3412,0.3228,0.3265,8122860.78,24789127.15
1550620800,2019-02-20 00:00:00,XRP/USD,0.3291,0.3422,0.3236,0.3377,8491331.19,25472832.87
1550534400,2019-02-19 00:00:00,XRP/USD,0.3286,0.355,0.3256,0.3291,18634856.09,54786895.49
1550448000,2019-02-18 00:00:00,XRP/USD,0.3085,0.3375,0.3066,0.3286,16969616.29,52762720.55
1550361600,2019-02-17 00:00:00,XRP/USD,0.3056,0.315,0.3015,0.3085,6302576.87,20500688.58
1550275200,2019-02-16 00:00:00,XRP/USD,0.3069,0.3095,0.3046,0.3056,2707858.8,8815323.29
1550188800,2019-02-15 00:00:00,XRP/USD,0.3064,0.3129,0.3034,0.3069,3920205.7,12766816.95
1550102400,2019-02-14 00:00:00,XRP/USD,0.309,0.3116,0.3054,0.3064,2991387.21,9700855.73
1550016000,2019-02-13 00:00:00,XRP/USD,0.3109,0.3189,0.3054,0.309,6410886.44,20615605.16
1549929600,2019-02-12 00:00:00,XRP/USD,0.3069,0.3143,0.301,0.3109,5256183.32,17086712.46
1549843200,2019-02-11 00:00:00,XRP/USD,0.3156,0.3156,0.306,0.3069,3569546.22,11567086.6
1549756800,2019-02-10 00:00:00,XRP/USD,0.3172,0.3173,0.3037,0.3156,4622071.55,14946943.16
1549670400,2019-02-09 00:00:00,XRP/USD,0.3175,0.3214,0.312,0.3172,3666332.96,11583483.93
1549584000,2019-02-08 00:00:00,XRP/USD,0.295,0.3259,0.2927,0.3175,11120604.85,35849173.35
1549497600,2019-02-07 00:00:00,XRP/USD,0.2939,0.299,0.2938,0.295,2649542.53,8941610.13
1549411200,2019-02-06 00:00:00,XRP/USD,0.3034,0.3046,0.291,0.2939,4823809.84,16305692.52
1549324800,2019-02-05 00:00:00,XRP/USD,0.3015,0.306,0.2992,0.3034,2696485.74,8935595.1
1549238400,2019-02-04 00:00:00,XRP/USD,0.3059,0.3094,0.2982,0.3015,3832781.07,12627141.99
1549152000,2019-02-03 00:00:00,XRP/USD,0.3157,0.3177,0.3011,0.3059,5799181.77,18806431.54
1549065600,2019-02-02 00:00:00,XRP/USD,0.3125,0.3188,0.3074,0.3157,5671784.18,18149684.1
1548979200,2019-02-01 00:00:00,XRP/USD,0.3154,0.3174,0.3008,0.3125,8089180.13,26113396.1
1548892800,2019-01-31 00:00:00,XRP/USD,0.3275,0.3428,0.3081,0.3154,15900786.9,49250361.64
1548806400,2019-01-30 00:00:00,XRP/USD,0.2925,0.333,0.2895,0.3275,15820868.67,49586378.21
1548720000,2019-01-29 00:00:00,XRP/USD,0.2977,0.2997,0.2852,0.2925,5262204.99,18028711.98
1548633600,2019-01-28 00:00:00,XRP/USD,0.3102,0.3116,0.2863,0.2977,9309189.29,31320515.54
1548547200,2019-01-27 00:00:00,XRP/USD,0.3185,0.3192,0.3069,0.3102,4203980.21,13418422.31
1548460800,2019-01-26 00:00:00,XRP/USD,0.3195,0.3253,0.3185,0.3185,2807837.09,8732304.91
1548374400,2019-01-25 00:00:00,XRP/USD,0.3231,0.3247,0.3145,0.3195,2854064.06,8937861.6
1548288000,2019-01-24 00:00:00,XRP/USD,0.3205,0.3261,0.318,0.3231,3383435.95,10508791.41
1548201600,2019-01-23 00:00:00,XRP/USD,0.324,0.3259,0.318,0.3205,2920783.46,9084206.4
1548115200,2019-01-22 00:00:00,XRP/USD,0.3221,0.3271,0.31,0.324,6107569.07,19054888.36
1548028800,2019-01-21 00:00:00,XRP/USD,0.3213,0.3271,0.3173,0.3221,3573266.81,11101381.65
1547942400,2019-01-20 00:00:00,XRP/USD,0.3353,0.338,0.3155,0.3213,7395769.01,22817763.68
1547856000,2019-01-19 00:00:00,XRP/USD,0.3276,0.3499,0.3276,0.3353,9036256.93,26671493.54
1547769600,2019-01-18 00:00:00,XRP/USD,0.3346,0.3351,0.3237,0.3276,3999559.89,12170462.62
1547683200,2019-01-17 00:00:00,XRP/USD,0.3332,0.3379,0.3265,0.3346,5536765.96,16697655.45
1547596800,2019-01-16 00:00:00,XRP/USD,0.3312,0.3419,0.3289,0.3332,4766045.05,14251486.09
1547510400,2019-01-15 00:00:00,XRP/USD,0.3397,0.3431,0.3262,0.3312,6048120.39,18087145.51
1547424000,2019-01-14 00:00:00,XRP/USD,0.3218,0.3479,0.3212,0.3397,9385957.2,27926760.23
1547337600,2019-01-13 00:00:00,XRP/USD,0.3357,0.341,0.3182,0.3218,6829716.58,20817438.99
